date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:11:24	36169/36169	---M-Z	200	added ('OK')	text/css	etag:%221dee-6353cbda0b600%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/313baa84fb4dbd4353f4bc95f4f81718.8d49.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/313baa84fb4dbd4353f4bc95f4f81718.8d49.css	(from http://localhost/ecom_test/my-account/)
21:11:25	60084/60084	---M-Z	200	added ('OK')	text/css	etag:%222b0d-6353cbdaff840%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/fee42c23d5d77fb0fc493e9b69165172.eab4.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/fee42c23d5d77fb0fc493e9b69165172.eab4.css	(from http://localhost/ecom_test/my-account/)
21:11:25	1152/1152	---M-Z	200	added ('OK')	text/css	etag:%221c1-6353cbdaff840%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/b104ce4e3287231bb798717e9da11c15.480.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/b104ce4e3287231bb798717e9da11c15.480.css	(from http://localhost/ecom_test/my-account/)
21:11:29	64130/64130	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2013:11:25%20GMT	http://localhost/ecom_test/my-account/GET	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/my-account/GET	(from http://localhost/ecom_test/my-account/)
21:11:31	67029/67029	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:11:25%20GMT	http://localhost/ecom_test/my-account/lost-password/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/my-account/lost-password/index.html	(from http://localhost/ecom_test/my-account/)
21:11:31	10784/10784	---M-Z	200	added ('OK')	text/css	etag:%2276c-6353cb861f000%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/2a499f79299ce36257595990bc972ab8.2a20.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/2a499f79299ce36257595990bc972ab8.2a20.css	(from http://localhost/ecom_test/shop/)
21:11:31	106857/106857	---M-Z	200	added ('OK')	text/css	etag:%2235b3-6353cb88fb6c0%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/27be51dd53497275c7015767293319fb.1a169.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/27be51dd53497275c7015767293319fb.1a169.css	(from http://localhost/ecom_test/shop/)
21:11:32	13469/13469	---M-Z	200	added ('OK')	text/css	etag:%2265b-6353cb88fb6c0%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/91153788a50bc666b6c97f86e8dafeae.349d.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/91153788a50bc666b6c97f86e8dafeae.349d.css	(from http://localhost/ecom_test/shop/)
21:11:32	41764/41764	---M-Z	200	added ('OK')	text/css	etag:%222154-6353cb89ef900%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/bf3b7017a7be46cedcaac13788e8b859.a324.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/bf3b7017a7be46cedcaac13788e8b859.a324.css	(from http://localhost/ecom_test/shop/)
21:11:33	1929/1929	---M-Z	200	added ('OK')	text/css	etag:%2224a-6353cb8ae3b40%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/0b660b29f7ed708472201d96dddcd617.789.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/0b660b29f7ed708472201d96dddcd617.789.css	(from http://localhost/ecom_test/shop/)
21:11:33	244750/244750	---M--	200	added ('OK')	image/jpeg	etag:%223bc0e-63537fb308b80%22	http://localhost/ecom_test/wp-content/uploads/2025/05/female-hiker-hiking-the-peak-of-the-mountain-enjoy-2023-01-07-03-03-22-utc-1-3-1.jpg	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/female-hiker-hiking-the-peak-of-the-mountain-enjoy-2023-01-07-03-03-22-utc-1-3-1.jpg	(from http://localhost/ecom_test/contact-us/)
21:11:33	1895/1895	---M-Z	200	added ('OK')	text/css	etag:%22264-6353cb8ae3b40%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/8415d7c9d2fc74fcdb01757fa336d228.767.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/8415d7c9d2fc74fcdb01757fa336d228.767.css	(from http://localhost/ecom_test/shop/)
21:11:37	64118/64118	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2013:11:33%20GMT	http://localhost/ecom_test/shop/GET	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/shop/GET	(from http://localhost/ecom_test/shop/)
21:11:37	33566/33566	---MC-	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/shop/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/shop/feed/index.html	(from http://localhost/ecom_test/shop/)
21:11:37	2673/2673	---M--	200	added ('OK')	text/javascript	etag:%22a71-6352699b3f100%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.mina36e.js	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:38	9452/9452	---M--	200	added ('OK')	text/javascript	etag:%2224ec-6352699b3f100%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min519f.js	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:40	1258/1258	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/product/original-basketball-shoes/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/original-basketball-shoes/feed/index.html	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:40	5120/5120	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:11:38%20GMT	http://localhost/ecom_test/wp-json/wp/v2/product/188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/product/188.json	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:11:40%20GMT	http://localhost/ecom_test/?p=188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/index9e8b.html	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:43	2327/2327	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:11:40%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Foriginal-basketball-shoes%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed2ecf.json	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:45	42168/42168	---M-Z	200	added ('OK')	text/css	etag:%2221ab-6353cc08c6440%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/47f74b6801a35c633a57ad0a01943ebc.a4b8.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/47f74b6801a35c633a57ad0a01943ebc.a4b8.css	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:45	4066/4066	---M-Z	200	added ('OK')	text/css	etag:%22471-6353cc08c6440%22	http://localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/58be1fcf1a9c8925c1a27479513f6a39.fe2.css	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/cache/seraphinite-accelerator/s/m/d/css/58be1fcf1a9c8925c1a27479513f6a39.fe2.css	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:45	2518/2518	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:11:42%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Foriginal-basketball-shoes%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embed1f88	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:46	3026/3026	---M--	200	added ('OK')	text/javascript	etag:%22bd2-634dbe6e7a767%22	http://localhost/ecom_test/wp-includes/js/comment-reply.min.js?ver=6.8.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/js/comment-reply.min0899.js	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:49	64176/64176	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2013:11:46%20GMT	http://localhost/ecom_test/product/original-basketball-shoes/GET	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/original-basketball-shoes/GET	(from http://localhost/ecom_test/product/original-basketball-shoes/)
21:11:49	21402/21402	---M--	200	added ('OK')	text/css	etag:%22539a-635a5036a98c0%22	http://localhost/ecom_test/wp-content/uploads/blocksy/css/global.css?ver=32703	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/blocksy/css/global5f57.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:50	50738/50738	---M--	200	added ('OK')	text/css	etag:%22c632-6359ea3793b00%22	http://localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min.css?ver=1747832804	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.minb7be.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:52	2279/2279	---M--	200	added ('OK')	text/css	etag:%228e7-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/css/brands.css?ver=9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/css/brands519f.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:52	1460/1460	---M--	200	added ('OK')	text/css	etag:%225b4-63521c36a9940%22	http://localhost/ecom_test/wp-content/themes/blocksy/style.css?ver=6.8.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/style0899.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:52	103233/103233	---M--	200	added ('OK')	text/css	etag:%2219341-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/main.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/main.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:54	66072/66072	---M--	200	added ('OK')	text/css	etag:%2210218-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/woocommerce.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/woocommerce.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:56	1253/1253	---M--	200	added ('OK')	text/css	etag:%224e5-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/page-title.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/page-title.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:56	1294/1294	---M--	200	added ('OK')	text/css	etag:%2250e-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/elementor-frontend.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/elementor-frontend.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:56	1051/1051	---M--	200	added ('OK')	text/css	etag:%2241b-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/elementor-woocommerce-frontend.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/elementor-woocommerce-frontend.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:56	3781/3781	---M--	200	added ('OK')	text/css	etag:%22ec5-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/flexy.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/flexy.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:57	1949/1949	---M--	200	added ('OK')	text/css	etag:%2279d-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/wpforms.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/wpforms.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:57	53275/53275	---M--	200	added ('OK')	text/css	etag:%22d01b-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/frontend.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:59	1253/1253	---M--	200	added ('OK')	text/css	etag:%224e5-635a5096f7cc8%22	http://localhost/ecom_test/wp-content/uploads/elementor/css/post-7.css?ver=1747832804	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/elementor/css/post-7b7be.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:59	600/600	---M--	200	added ('OK')	text/css	etag:%22258-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-heading.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:59	198/198	---M--	200	added ('OK')	text/css	etag:%22c6-63521ce9f4040%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:11:59	10071/10071	---M--	200	added ('OK')	text/css	etag:%222757-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-icon-box.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:00	645/645	---M--	200	added ('OK')	text/css	etag:%22285-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/conditionals/shapes.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:00	4298/4298	---M--	200	added ('OK')	text/css	etag:%2210ca-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-divider.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:01	59344/59344	---M--	200	added ('OK')	text/css	etag:%22e7d0-63521ce9f4040%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=4.11.6	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min0499.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:01	6128/6128	---M--	200	added ('OK')	text/css	etag:%2217f0-63521d29d9700%22	http://localhost/ecom_test/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.min.css?ver=4.11.6	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.min0499.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:01	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-63521ce8ffe00%22	http://localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.28.4	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/elementor/assets/css/widget-image.min89ce.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:02	34248/34248	---M--	200	added ('OK')	text/css	etag:%2285c8-635a5097f7692%22	http://localhost/ecom_test/wp-content/uploads/elementor/css/post-10.css?ver=1747832805	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/elementor/css/post-10db09.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:03	466/466	---M--	200	added ('OK')	text/css	etag:%221d2-63521ca455c00%22	http://localhost/ecom_test/wp-content/plugins/blocksy-companion/static/bundle/header-account.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/blocksy-companion/static/bundle/header-account.min7485.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:03	23981/23981	---M--	200	added ('OK')	text/css	etag:%225dad-6352211ea6c80%22	http://localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/poppins.css?ver=1747270306	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/poppins1099.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:05	25074/25074	---M--	200	added ('OK')	text/css	etag:%2261f2-63521fd0dd900%22	http://localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1747269956	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/robotoslabcfe5.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:05	107730/107730	---M--	200	added ('OK')	text/css	etag:%221a4d2-63521fb259100%22	http://localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1747269924	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/elementor/google-fonts/css/robotoa2ca.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:07	12613/12613	---M--	200	added ('OK')	text/css	etag:%223145-6352699a4aec0%22	http://localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=wc-9.8.5	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksadac.css	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:08	400462/400462	---M--	200	added ('OK')	text/css	etag:%2261c4e-63521d29d9700%22	http://localhost/ecom_test/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.11.6	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min0499.css	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:09	10092/10092	---M--	200	added ('OK')	text/javascript	etag:%22276c-6359ea3793b00%22	http://localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min.js?ver=1747832804	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.minb7be.js	(from http://localhost/ecom_test/?add-to-cart=188)
21:12:09	116363/116363	---M--	200	added ('OK')	text/css	etag:%221c68b-634dbe4585580%22	http://localhost/ecom_test/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-includes/css/dist/block-library/style.min0899.css	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:11	4779/4779	---M--	200	added ('OK')	text/css	etag:%2212ab-63521c35b5700%22	http://localhost/ecom_test/wp-content/themes/blocksy/static/bundle/comments.min.css?ver=2.0.98	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/themes/blocksy/static/bundle/comments.min7485.css	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:11	1246/1246	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/product/white-sneaker-shoes/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/white-sneaker-shoes/feed/index.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:14	5052/5052	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:12:11%20GMT	http://localhost/ecom_test/wp-json/wp/v2/product/187	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/product/187.json	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2013:12:14%20GMT	http://localhost/ecom_test/?p=187	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/indexc885.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:16	2286/2286	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:12:13%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Fwhite-sneaker-shoes%2F	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embedb59c.json	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:19	2477/2477	---M--	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2013:12:16%20GMT	http://localhost/ecom_test/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fecom_test%2Fproduct%2Fwhite-sneaker-shoes%2F&format=xml	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/oembed/1.0/embeda0b5	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:38	114819/114819	---M--	200	added ('OK')	image/png	etag:%221c083-63536cf5193c0%22	http://localhost/ecom_test/wp-content/uploads/2025/05/Male-Sneakers.H03.2k-500x500.png	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/Male-Sneakers.H03.2k-500x500.png	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:38	120458/120458	---M--	200	added ('OK')	image/png	etag:%221d68a-63536d054fa00%22	http://localhost/ecom_test/wp-content/uploads/2025/05/Basketball-Sport-Shoes.H03.2k-500x500.png	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/Basketball-Sport-Shoes.H03.2k-500x500.png	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:40	149005/149005	---M--	200	added ('OK')	image/png	etag:%222460d-63536cdd41b80%22	http://localhost/ecom_test/wp-content/uploads/2025/05/Shoes-White.H03.2k-600x600.png	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/2025/05/Shoes-White.H03.2k-600x600.png	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:41	50738/50738	---M--	200	added ('OK')	text/css	etag:%22c632-6359ea3793b00%22	http://localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min.css?ver=1747832811	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min1ef6.css	(from http://localhost/ecom_test/?add-to-cart=187)
21:12:43	109255/109255	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:12:38%20GMT	http://localhost/ecom_test/product-category/shoes/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-category/shoes/index.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:43	105784/105784	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:12:39%20GMT	http://localhost/ecom_test/product-tag/running/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/running/index.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:46	10092/10092	---M--	200	added ('OK')	text/javascript	etag:%22276c-6359ea3793b00%22	http://localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min.js?ver=1747832811	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-content/uploads/premium-addons-elementor/pa-frontend-7b3b031eb.min1ef6.js	(from http://localhost/ecom_test/?add-to-cart=187)
21:12:46	109220/109220	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:12:41%20GMT	http://localhost/ecom_test/product-tag/shoes/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-tag/shoes/index.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:47	120673/120673	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:12:44%20GMT	http://localhost/ecom_test/product-category/sport-accessories/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product-category/sport-accessories/index.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:50	91623/91623	---MC-	200	added ('OK')	text/html	date:Wed,%2021%20May%202025%2013:12:46%20GMT	http://localhost/ecom_test/product/white-sneaker-shoes/?add-to-cart=188	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/white-sneaker-shoes/index73e6.html	(from http://localhost/ecom_test/product/white-sneaker-shoes/)
21:12:50	776/776	---M--	200	added ('OK')	application/rss+xml	etag:%22d581afb90707820d0d2fd639ab89bfa4%22	http://localhost/ecom_test/product/black-running-shoes/feed/	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/product/black-running-shoes/feed/index.html	(from http://localhost/ecom_test/product/black-running-shoes/)
21:12:51	5121/5121	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2013:12:46%20GMT	http://localhost/ecom_test/wp-json/wp/v2/product/183	C:/myproject/ecom_test_static/ecom_test_static/localhost/ecom_test/wp-json/wp/v2/product/183.json	(from http://localhost/ecom_test/product/black-running-shoes/)
